location_type,folio,role,age,IQ,female,educ,school_type
3,2608,3,4,86.28928,0,0,0
3,2609,2,28,99.4163,1,7,0
3,2610,1,36,104.5157,0,9,0
3,2612,3,7,113.9561,1,2,1
3,2614,1,40,113.6689,0,16,0
3,2614,2,35,129.534,1,12,0
3,2614,3,10,111.016,0,4,1
3,2614,3,7,122.1558,0,1,1
3,2614,3,8,124.8561,1,2,1
3,2619,3,0,98.7542,0,0,0
3,2620,3,8,94.47525,0,2,1
3,2622,1,34,89.54552,0,16,0
3,2623,1,27,87.33348,0,6,0
3,2626,2,22,105.8089,1,16,0
3,2627,1,28,114.7474,0,9,0
3,2627,2,23,102.8473,1,9,0
3,2627,3,5,112.7557,1,0,0
3,2627,3,0,110.1168,1,0,0
3,2628,1,62,78.70654,0,4,0
3,2630,3,2,103.9691,0,0,0
3,2631,2,20,95.5102,1,12,0
3,2632,2,58,104.7249,1,0,0
3,2633,1,53,89.99332,0,16,0
3,2633,2,53,100.5449,1,8,0
3,2633,3,16,116.4008,1,10,1
3,2636,1,33,93.54218,0,16,0
3,2636,2,54,89.67645,1,3,0
3,2637,1,63,84.50681,0,0,0
3,2640,3,13,81.26927,0,6,1
3,2641,1,31,98.45754,0,5,0
3,2641,3,4,107.7243,0,0,0
3,2641,3,7,109.8562,1,1,1
3,2641,3,1,107.7243,0,0,0
3,2642,3,4,99.57162,0,0,0
3,2644,3,18,121.5069,0,11,2
3,2645,2,41,120.365,1,9,0
3,2646,2,35,90.7683,1,9,0
3,2649,2,64,105.582,1,0,0
3,2651,1,50,69.98648,0,9,0
3,2652,1,35,81.07687,0,11,0
3,2652,2,34,89.54552,1,7,0
3,2652,3,3,85.3112,1,0,0
3,2653,1,48,84.97646,0,9,0
3,2653,2,40,87.24432,1,3,0
3,2653,3,15,123.5151,1,9,1
3,2653,3,14,96.92323,0,8,1
3,2654,1,28,97.26695,0,10,0
3,2654,2,30,89.81604,1,9,0
3,2654,3,5,104.7179,0,0,0
3,2655,2,35,105.3054,1,9,0
3,2656,3,19,114.2671,1,9,0
3,2657,3,20,105.8528,1,12,0
3,2660,2,42,107.2328,1,0,0
3,2660,3,17,109.8958,0,10,1
3,2660,3,18,99.72818,1,9,0
3,2660,3,4,104.6337,0,0,0
3,2660,3,16,111.0363,0,9,0
3,2660,3,20,116.1953,1,16,1
3,2660,3,6,95.81977,1,1,1
3,2661,2,27,87.33348,1,9,0
3,2667,1,65,94.72063,0,2,0
3,2667,2,62,133.4367,1,0,0
3,2667,3,33,117.9505,1,16,0
3,2667,3,20,105.8528,0,9,1
3,2667,3,25,114.2208,0,16,1
3,2667,3,20,111.0241,1,16,0
3,2668,3,21,118.1022,1,12,0
3,2669,1,47,104.1922,0,2,0
3,2670,1,55,97.5545,0,6,0
3,2671,2,47,84.26592,1,2,0
3,2674,3,18,88.83881,1,11,2
3,2675,1,50,119.9946,0,16,0
3,2675,2,45,117.2652,1,16,0
3,2675,3,18,110.6175,0,11,2
3,2675,3,7,118.0559,1,1,2
3,2675,3,23,113.0796,0,11,2
3,2677,3,5,88.64217,0,0,0
3,2678,1,64,106.9761,0,0,0
3,2681,2,35,85.92258,1,9,0
3,2682,1,29,77.15748,0,9,0
3,2682,2,28,78.97479,1,6,0
3,2682,3,2,78.06613,0,0,0
3,2682,3,4,78.06613,1,0,0
3,2685,3,36,114.3016,0,16,0
3,2686,1,25,114.2208,0,8,0
3,2686,2,25,108.9966,1,12,0
3,2686,3,6,117.01,0,0,0
3,2686,3,4,113.4091,1,0,0
3,2687,3,11,93.33517,0,4,1
3,2689,1,18,88.83881,0,7,0
3,2689,2,35,81.07687,1,6,0
3,2690,3,17,115.1958,0,11,2
3,2691,3,20,105.8528,1,12,0
3,2692,3,9,104.4324,0,2,1
3,2693,2,26,124.21,1,9,0
3,2693,3,7,130.3555,0,0,2
3,2696,3,12,118.7893,0,6,1
3,2697,2,58,83.38654,1,0,0
3,2698,2,58,83.38654,1,0,0
3,2699,3,10,115.2864,0,5,1
3,2700,1,41,79.41319,0,9,0
3,2701,1,26,93.32391,0,9,0
3,2702,3,8,98.81538,1,1,1
3,2703,1,38,110.8186,0,6,0
3,2703,2,27,98.03791,1,2,0
3,2703,3,8,98.81538,1,1,1
3,2703,3,6,108.5339,0,0,0
3,2703,3,1,104.0515,1,0,0
3,2708,1,62,84.17956,0,4,0
3,2708,2,70,84.80677,1,0,0
3,2708,3,24,92.29129,0,6,0
3,2709,3,13,102.9425,0,9,1
3,2709,3,23,128.4281,1,16,1
3,2711,3,3,103.3616,0,0,0
3,2714,1,64,99.73419,0,3,0
3,2717,2,28,94.30592,1,0,0
3,2720,2,29,108.7397,1,12,0
3,2723,2,58,83.38654,1,0,0
3,2725,2,38,120.7907,1,9,0
3,2728,1,29,77.15748,0,3,0
3,2728,2,65,77.15748,1,4,0
3,2731,3,8,94.47525,0,3,2
3,2733,3,11,97.84525,0,4,1
3,2734,3,12,96.15388,0,6,1
3,2736,3,5,88.64217,1,0,0
3,2739,2,58,116.9383,1,9,0
3,2740,2,55,81.11372,1,0,0
3,2741,2,54,110.3706,1,5,0
3,2743,2,41,120.365,1,0,0
3,2749,1,48,113.9161,0,9,0
3,2749,2,44,87.97152,1,3,0
3,2749,3,15,91.37183,0,9,0
3,2750,1,51,96.09534,0,16,0
3,2750,2,35,110.1512,1,9,0
3,2751,3,18,110.6175,1,9,1
3,2756,1,42,86.69679,0,12,0
3,2756,2,31,114.8279,1,10,0
3,2756,3,4,101.7086,1,0,0
3,2756,3,10,93.93436,1,3,1
3,2756,3,11,111.3755,0,4,1
3,2757,2,49,83.75928,1,3,0
3,2758,2,43,103.4466,1,6,0
3,2759,3,12,91.6268,1,6,1
3,2760,3,19,90.62003,0,9,0
3,2761,1,19,60.77917,0,11,0
3,2763,1,31,98.45754,0,9,0
3,2763,2,30,95.02796,1,9,0
3,2763,3,5,104.7179,0,0,0
3,2763,3,3,99.40112,0,0,0
3,2764,1,45,127.1602,0,16,0
3,2764,2,34,110.5075,1,16,0
3,2764,3,10,102.4752,1,3,2
3,2764,3,8,107.4956,1,2,2
3,2764,3,3,111.9096,0,0,0
3,2766,1,36,128.9805,0,10,0
3,2767,2,24,118.9401,1,12,0
3,2771,3,14,123.6518,1,9,1
3,2773,2,80,111.1466,1,4,0
3,2776,2,38,75.91613,1,3,0
3,2777,2,34,126.2291,1,12,0
3,2778,1,53,80.32524,0,12,0
3,2779,3,15,80.65739,0,8,1
3,2780,3,14,107.6147,1,7,1
3,2781,1,73,79.96185,0,3,0
3,2781,2,70,88.94223,1,6,0
3,2782,2,21,80.25928,1,9,0
3,2783,2,41,120.365,1,0,0
3,2784,3,14,107.6147,1,7,1
3,2786,2,64,89.54552,1,3,0
3,2786,3,34,89.54552,1,6,0
3,2788,2,58,104.7249,1,9,0
3,2791,3,22,100.8508,1,16,0
3,2792,3,17,83.39606,1,9,1
3,2793,3,15,107.4435,1,8,1
3,2794,1,31,82.08714,0,9,0
3,2794,2,31,71.17354,1,6,0
3,2794,3,7,113.9561,1,0,1
3,2794,3,0,100.8391,1,0,0
3,2794,3,10,115.2864,0,4,1
3,2794,3,9,117.3233,0,2,1
3,2794,3,12,105.2081,0,6,1
3,2797,2,24,118.9401,1,12,0
3,2798,1,54,115.5441,0,12,0
3,2799,1,42,107.2328,0,6,0
3,2799,2,34,89.54552,1,6,0
3,2799,3,3,101.4073,1,0,0
3,2800,2,35,90.7683,1,9,0
3,2801,2,29,108.7397,1,12,0
3,2802,2,55,108.515,1,0,0
3,2803,3,19,116.9383,0,9,0
3,2805,3,18,88.83881,1,11,2
3,2806,2,61,88.61976,1,6,0
3,2810,1,42,102.0988,0,9,0
3,2811,2,33,93.54218,1,12,0
3,2813,3,18,105.1729,0,16,2
3,2814,2,60,95.37157,1,12,0
3,2814,3,22,95.89283,1,12,0
3,2814,3,21,107.2899,1,12,0
3,2815,1,57,107.6848,0,12,0
3,2815,2,53,111.0965,1,12,0
3,2815,3,20,90.33891,0,16,1
3,2816,1,34,110.5075,0,9,0
3,2816,2,31,109.3711,1,8,0
3,2816,3,3,100.854,0,0,0
3,2816,3,10,85.39355,0,3,1
3,2816,3,14,102.2689,1,7,1
3,2816,3,15,96.72904,1,8,1
3,2819,3,41,105.0081,0,9,0
3,2822,2,23,113.0796,1,6,0
3,2823,3,7,97.55672,0,1,1
3,2824,1,53,121.6481,0,7,0
3,2824,2,40,87.24432,1,4,0
3,2824,3,13,108.3608,0,6,1
3,2824,3,9,91.54147,1,2,1
3,2824,3,15,91.37183,0,7,1
3,2824,3,11,93.33517,0,4,1
3,2825,2,52,132.9484,1,12,0
3,2826,2,44,107.9381,1,9,0
3,2829,1,37,120.5921,0,16,0
3,2829,2,26,119.015,1,12,0
3,2829,3,2,111.0213,1,0,0
3,2829,3,7,93.45687,0,1,1
3,2831,3,12,109.7351,0,6,1
3,2833,2,30,115.8756,1,2,0
3,2835,2,41,115.2461,1,12,0
3,2837,1,61,88.61976,0,16,0
3,2837,2,54,84.50293,1,16,0
3,2838,2,56,79.79504,1,0,0
3,2839,3,9,91.54147,1,3,1
3,2841,1,32,120.7723,0,12,0
3,2842,3,8,98.81538,1,1,1
3,2843,1,22,95.89283,0,9,0
3,2843,2,27,114.0946,1,12,0
3,2843,3,0,108.9207,1,0,0
3,2843,3,3,108.9207,1,0,0
3,2843,3,5,116.7746,1,0,0
3,2844,2,55,81.11372,1,0,0
3,2845,1,63,89.06914,0,3,0
3,2846,1,34,94.78603,0,5,0
3,2846,2,20,90.33891,1,6,0
3,2846,3,5,84.62325,1,0,0
3,2846,3,3,89.91606,1,0,0
3,2846,3,2,89.91606,1,0,0
3,2850,1,72,105.1639,0,6,0
3,2852,3,1,88.6797,0,0,0
3,2853,3,11,97.84525,1,5,1
3,2854,1,46,108.9176,0,16,0
3,2854,2,43,118.572,1,16,0
3,2854,3,19,85.35638,0,16,1
3,2854,3,12,118.7893,1,9,1
3,2854,3,11,61.76466,0,4,1
3,2854,3,17,99.29592,1,10,1
3,2855,1,41,110.1271,0,12,0
3,2857,2,46,123.1608,1,9,0
3,2858,1,53,89.99332,0,16,0
3,2863,3,19,90.62003,0,9,0
3,2864,2,26,124.21,1,12,0
3,2868,3,33,96.06765,1,9,0
3,2872,1,45,112.3176,0,16,0
3,2873,2,38,120.7907,1,9,0
3,2875,2,56,113.6347,1,12,0
3,2877,3,18,117.3956,1,16,0
3,2878,1,17,115.1958,0,9,0
3,2879,1,57,113.0781,0,6,0
3,2879,2,55,108.515,1,3,0
3,2879,3,22,120.6829,0,11,0
3,2880,1,70,108.2965,0,6,0
3,2880,2,57,102.2915,1,9,0
3,2881,3,4,88.02135,0,0,0
3,2881,3,2,88.02135,1,0,0
3,2883,1,53,89.99332,0,0,0
3,2885,2,16,84.21366,1,6,0
3,2889,3,7,93.45687,1,1,1
3,2891,3,15,96.72904,0,9,1
3,2893,2,52,96.68279,1,12,0
3,2894,3,5,88.64217,0,0,0
3,2895,1,34,94.78603,0,6,0
3,2895,2,29,92.94862,1,9,0
3,2895,3,12,105.2081,1,6,1
3,2895,3,11,111.3755,0,4,1
3,2895,3,7,93.45687,0,0,1
3,2897,1,38,95.8604,0,9,0
3,2897,2,36,80.05079,1,12,0
3,2897,3,17,93.99596,1,9,1
3,2897,3,16,100.3073,0,9,1
3,2899,2,48,99.44627,1,2,0
3,2900,2,25,93.32391,1,6,0
3,2901,1,16,100.3073,0,10,0
3,2901,2,33,100.3073,1,9,0
3,2903,1,56,119.2747,0,11,0
3,2906,1,60,84.8549,0,6,0
3,2907,1,54,125.8912,0,9,0
3,2909,1,45,107.2328,0,6,0
3,2909,2,42,107.2328,1,6,0
3,2912,2,35,90.7683,1,9,0
3,2913,1,36,99.62268,0,9,0
3,2914,3,6,87.34369,0,0,1
3,2916,1,42,107.2328,0,3,0
3,2916,2,42,102.0988,1,7,0
3,2916,3,11,97.84525,0,4,1
3,2916,3,20,126.5379,1,16,1
3,2918,1,23,107.9634,0,12,0
3,2920,2,56,113.6347,1,12,0
3,2922,1,60,105.8882,0,3,0
3,2924,2,25,119.445,1,6,0
3,2925,2,57,118.4714,1,6,0
3,2926,2,51,101.2936,1,6,0
3,2927,3,19,114.2671,1,9,0
3,2928,3,1,111.8888,1,0,0
3,2929,2,29,103.476,1,9,0
3,2930,2,32,110.5357,1,10,0
3,2933,3,4,94.61912,0,0,0
3,2934,3,15,118.1579,1,8,1
3,2937,1,18,121.5069,0,9,0
3,2938,1,62,84.17956,0,2,0
3,2938,3,14,91.57751,1,7,1
3,2938,3,7,77.0575,0,0,1
3,2938,3,27,103.3901,0,9,0
3,2938,3,21,107.2899,0,10,0
3,2938,3,24,65.6425,0,9,0
3,2939,1,32,106.1941,0,9,0
3,2939,2,42,117.5008,1,12,0
3,2939,3,8,85.79499,0,2,1
3,2939,3,10,115.2864,1,5,1
3,2943,3,2,107.569,0,0,0
3,2948,3,5,88.64217,0,0,0
3,2954,1,59,117.7048,0,6,0
3,2956,2,31,114.8279,1,9,0
3,2957,3,19,122.2019,1,9,0
3,2958,3,20,100.6815,1,12,2
3,2960,3,12,87.09971,0,5,1
3,2963,1,19,60.77917,0,11,0
3,2964,2,37,80.32524,1,8,0
3,2965,1,60,90.11324,0,6,0
3,2966,3,1,107.6094,1,0,0
3,2967,3,18,110.6175,1,9,1
3,2968,3,18,105.1729,0,12,0
3,2970,2,55,81.11372,1,0,0
3,2971,1,30,100.2399,0,16,0
3,2971,2,23,118.1958,1,12,0
3,2971,3,2,109.2178,1,0,0
3,2973,1,17,98.74111,0,8,0
3,2974,1,56,124.9146,0,3,0
3,2974,2,26,77.45441,1,6,0
3,2974,3,0,101.1845,0,0,0
3,2976,1,50,125.0483,0,18,0
3,2976,2,44,117.9214,1,12,0
3,2977,3,16,73.4846,0,9,1
3,2978,3,11,102.3553,1,4,1
3,2980,3,3,111.8616,1,0,0
3,2981,1,47,95.3818,0,10,0
3,2981,3,15,75.30016,1,9,1
3,2982,1,48,118.7393,0,16,0
3,2982,2,48,113.9161,1,16,0
3,2984,3,0,106.8062,1,0,0
3,2985,2,55,81.11372,1,0,0
3,2988,1,43,98.40486,0,5,0
3,2988,2,39,115.0893,1,6,0
3,2988,3,19,116.9383,0,9,0
3,2988,3,8,98.81538,0,1,1
3,2988,3,12,118.7893,0,6,1
3,2989,1,19,101.1473,0,16,0
3,2990,1,49,120.2301,0,6,0
3,2990,2,51,96.09534,1,3,0
3,2990,3,19,95.88368,1,9,0
3,2990,3,18,99.72818,1,8,1
3,2990,3,18,105.1729,1,9,1
3,2997,2,27,87.33348,1,9,0
3,2998,1,9,113.0263,0,2,0
3,2999,3,19,90.62003,0,9,0
3,3000,2,25,108.9966,1,9,0
3,3001,2,41,84.53217,1,3,0
3,3002,1,23,87.49875,0,8,0
3,3002,2,26,93.03961,1,8,0
3,3002,3,4,90.26918,1,0,0
3,3002,3,0,90.26918,0,0,0
3,3004,3,19,122.2019,1,12,0
3,3005,2,53,111.0965,1,3,0
3,3006,1,57,118.4714,0,2,0
3,3007,2,30,74.18028,1,9,0
3,3008,1,55,103.0348,0,9,0
3,3009,3,8,124.8561,1,1,1
3,3011,3,24,102.9508,0,9,0
3,3014,2,47,84.26592,1,2,0
3,3016,1,51,122.0865,0,6,0
3,3016,2,34,89.54552,1,12,0
3,3016,3,12,100.681,1,6,1
3,3016,3,10,98.20477,0,3,1
3,3018,3,9,100.1354,1,3,1
3,3019,1,48,99.44627,0,9,0
3,3019,2,42,91.8308,1,6,0
3,3019,3,9,121.6203,1,3,2
3,3019,3,15,118.1579,1,9,2
3,3020,3,11,93.33517,0,4,1
3,3022,1,52,122.5868,0,9,0
3,3024,1,61,125.3363,0,16,0
3,3025,3,18,99.72818,0,9,0
3,3026,3,2,92.09119,1,0,0
3,3029,2,58,104.7249,1,5,0
3,3029,3,16,94.94273,1,8,1
3,3030,1,58,126.0633,0,0,0
3,3035,1,62,130.1021,0,9,0
3,3035,3,30,130.1021,1,9,0
3,3036,2,28,99.4163,1,7,0
3,3037,3,14,118.3061,1,8,1
3,3039,3,5,88.64217,0,0,0
3,3040,3,4,104.2013,0,0,0
3,3041,3,18,110.6175,1,9,1
3,3042,2,21,80.25928,1,9,0
3,3045,1,50,104.8333,0,6,0
3,3048,1,39,100.2338,0,12,0
3,3048,2,46,104.1699,1,0,0
3,3049,2,22,105.8089,1,16,0
3,3050,1,22,110.7669,0,12,0
3,3051,1,19,60.77917,0,11,0
3,3053,2,25,77.65123,1,3,0
3,3054,2,55,119.4756,1,6,0
3,3055,3,16,89.57819,0,7,1
3,3056,1,50,89.67201,0,4,0
3,3056,2,49,99.38961,1,3,0
3,3056,3,22,105.8089,0,9,0
3,3056,3,14,96.92323,1,8,1
3,3057,2,48,84.97646,1,4,0
3,3058,1,47,104.1922,0,2,0
3,3059,1,22,115.7249,0,16,0
3,3059,2,25,124.6693,1,16,0
3,3063,1,29,92.94862,0,9,0
3,3063,2,29,103.476,1,12,0
3,3064,2,54,90.11324,1,3,0
3,3065,1,50,111.69,0,8,0
3,3066,1,31,120.2847,0,12,0
3,3066,2,30,110.6637,1,12,0
3,3066,3,5,104.7179,1,0,0
3,3068,2,35,90.7683,1,6,0
3,3070,1,42,86.69679,0,16,0
3,3071,1,88,132.1799,0,2,0
3,3071,2,60,132.1799,1,4,0
3,3072,1,58,116.4049,0,12,0
3,3072,2,60,116.4049,1,12,0
3,3073,2,30,79.3922,1,9,0
3,3076,3,19,90.62003,0,9,0
3,3077,3,3,111.8616,1,0,0
3,3078,3,20,79.99635,1,9,0
3,3079,1,48,104.2695,0,16,0
3,3079,2,43,103.4466,1,9,0
3,3079,3,9,121.6203,0,2,2
3,3079,3,12,105.2081,0,5,2
3,3079,3,10,89.66396,1,4,2
3,3082,1,30,95.02796,0,9,0
3,3082,2,30,115.8756,1,16,0
3,3082,3,2,107.5798,1,0,0
3,3084,1,30,128.5204,0,9,0
3,3086,3,18,94.2835,1,9,0
3,3087,3,29,98.21233,0,12,0
3,3089,3,14,96.92323,1,9,1
3,3090,1,63,100.5763,0,3,0
3,3092,2,27,87.33348,1,9,0
3,3094,2,73,86.63617,1,0,0
3,3097,2,26,124.21,1,12,0
3,3098,3,8,90.13512,1,1,1
3,3098,3,4,88.95918,0,0,0
3,3099,1,12,78.04554,0,1,0
3,3100,3,33,98.42385,0,16,0
3,3102,2,63,79.954,1,6,0
3,3107,1,39,129.9447,0,9,0
3,3107,2,35,114.9969,1,9,0
3,3107,3,19,112.7589,0,12,0
3,3107,3,11,93.33517,1,5,1
3,3107,3,16,112.7589,0,9,1
3,3108,1,49,109.8098,0,9,0
3,3108,2,22,120.6829,1,16,0
3,3110,2,62,78.30444,1,6,0
3,3110,3,38,108.9867,0,12,0
3,3113,1,29,87.6849,0,0,0
3,3116,2,32,112.7534,1,16,0
3,3117,1,50,125.0483,0,9,0
3,3117,2,43,123.6138,1,5,0
3,3117,3,24,118.9401,1,9,0
3,3117,3,29,114.0035,1,9,0
3,3117,3,16,111.0363,1,9,0
3,3118,1,40,113.6689,0,16,0
3,3118,2,40,92.52924,1,6,0
3,3118,3,12,114.2622,1,6,1
3,3118,3,20,121.3666,0,12,0
3,3122,3,17,111.3239,0,10,2
3,3123,3,8,111.8358,0,2,1
3,3124,3,10,106.7456,1,3,1
3,3125,3,15,107.4435,0,8,1
3,3128,1,50,109.8871,0,3,0
3,3128,2,48,89.79974,1,6,0
3,3128,3,20,100.6815,1,9,0
3,3129,1,61,104.3554,0,6,0
3,3131,3,5,132.8503,1,0,0
3,3132,3,19,90.62003,0,9,0
3,3133,3,0,93.27861,0,0,0
3,3135,3,8,98.81538,1,2,1
3,3136,3,20,105.8528,1,12,0
3,3138,1,70,88.59834,0,5,0
3,3138,2,65,88.59834,1,6,0
3,3139,3,6,112.7719,1,1,2
3,3140,1,52,107.0444,0,6,0
3,3141,3,16,94.94273,1,6,1
3,3143,1,38,105.8325,0,5,0
3,3144,1,54,100.6815,0,0,0
3,3144,2,69,100.6815,1,0,0
3,3144,3,20,100.6815,1,3,0
3,3145,1,61,88.61976,0,1,0
3,3145,2,35,85.92258,1,4,0
3,3147,3,3,82.95429,1,0,0
3,3149,3,20,79.99635,1,9,0
3,3150,2,40,76.67446,1,2,0
3,3153,1,33,93.54218,0,2,0
3,3153,2,29,98.21233,1,11,0
3,3153,3,1,97.48448,1,0,0
3,3153,3,0,97.48448,1,0,0
3,3154,3,18,83.39413,0,6,0
3,3158,3,28,89.19555,0,9,0
3,3158,3,35,105.3054,0,16,0
3,3162,1,53,137.4755,0,8,0
3,3163,3,1,106.2782,0,0,0
3,3166,1,50,99.77953,0,16,0
3,3166,2,40,97.81416,1,9,0
3,3167,3,9,100.1354,1,3,1
3,3168,1,27,87.33348,0,9,0
3,3168,2,25,93.32391,1,10,0
3,3168,3,5,120.7936,0,0,0
3,3168,3,2,100.4837,0,0,0
3,3172,2,40,113.6689,1,6,0
3,3173,3,11,106.8654,0,4,1
3,3177,3,7,97.55672,0,0,2
3,3179,2,57,118.4714,1,6,0
3,3180,2,22,105.8089,1,6,0
3,3183,3,23,123.3119,0,16,1
3,3184,1,62,100.5986,0,0,0
3,3184,2,58,110.0595,1,0,0
3,3187,1,45,122.0084,0,2,0
3,3188,3,9,113.0263,0,4,1
3,3191,1,34,89.54552,0,6,0
3,3191,2,30,84.60413,1,2,0
3,3191,3,9,108.7294,1,2,1
3,3191,3,2,96.89922,0,0,0
3,3193,3,4,108.9966,1,0,0
3,3194,3,42,102.0988,1,6,0
3,3196,1,39,100.2338,0,16,0
3,3199,3,8,107.4956,0,1,1
3,3200,2,38,120.7907,1,9,0
3,3201,2,46,108.9176,1,9,0
3,3202,3,18,94.2835,1,9,0
3,3205,1,47,105.1235,0,16,0
3,3205,3,16,111.0363,1,10,1
3,3212,3,23,103.3521,1,9,0
3,3213,1,38,115.8047,0,9,0
3,3213,2,35,85.92258,1,9,0
3,3213,3,16,105.6718,1,10,1
3,3213,3,10,102.4752,1,3,1
3,3213,3,8,98.81538,1,2,1
3,3213,3,10,98.20477,1,3,1
3,3214,1,37,120.5921,0,6,0
3,3215,1,60,111.1466,0,16,0
3,3216,1,40,113.6689,0,3,0
3,3216,3,12,73.51846,0,4,1
3,3216,3,7,89.35703,1,1,1
3,3217,3,20,105.8528,1,12,0
3,3218,2,39,100.2338,1,10,0
3,3218,3,5,116.7746,0,0,0
3,3218,3,10,81.12314,1,4,2
3,3223,3,13,97.52417,0,7,2
3,3224,3,9,117.3233,0,3,1
3,3228,1,46,99.42215,0,6,0
3,3230,3,27,87.33348,1,16,0
3,3231,3,14,112.9604,0,7,1
3,3232,1,35,101.0719,0,9,0
3,3232,2,35,90.7683,1,6,0
3,3232,3,11,111.3755,0,4,1
3,3234,3,19,114.2671,1,9,0
3,3235,1,62,89.65257,0,3,0
3,3236,1,28,119.8578,0,16,0
3,3237,3,5,116.7746,0,0,0
3,3240,1,46,75.6835,0,3,0
3,3240,2,38,95.8604,1,6,0
3,3240,3,19,95.88368,0,12,0
3,3241,1,23,107.9634,0,12,0
3,3244,3,12,114.2622,0,7,1
3,3245,3,18,110.6175,1,9,1
3,3247,1,64,123.1253,0,9,0
3,3247,2,64,111.4297,1,9,0
3,3247,3,21,107.2899,0,16,1
3,3250,1,48,118.7393,0,6,0
3,3253,1,63,132.7154,0,16,0
3,3253,2,56,85.43499,1,9,0
3,3253,3,28,114.7474,0,16,0
3,3254,1,67,116.6459,0,6,0
3,3254,2,63,116.6459,1,4,0
3,3255,1,29,98.21233,0,12,0
3,3255,2,34,73.824,1,6,0
3,3255,3,1,86.01816,1,0,0
3,3256,1,57,102.2915,0,6,0
3,3257,3,2,99.69752,0,0,0
3,3260,1,23,102.8473,0,3,0
3,3260,2,22,85.97681,1,3,0
3,3260,3,2,94.41203,0,0,0
3,3260,3,3,94.41203,1,0,0
3,3261,3,19,90.62003,0,9,0
3,3262,1,31,114.8279,0,9,0
3,3263,2,32,105.4174,1,9,0
3,3265,2,36,114.3028,1,3,0
3,3266,2,26,124.21,1,12,0
3,3268,3,20,79.99635,1,9,0
3,3270,3,20,105.8528,1,12,0
3,3272,3,11,93.33517,0,4,1
3,3274,1,46,123.1608,0,16,0
3,3274,2,40,124.2388,1,12,0
3,3274,3,17,115.1958,0,11,1
3,3274,3,13,97.52417,0,9,1
3,3274,3,7,126.2556,1,2,1
3,3276,2,42,117.5008,1,9,0
3,3277,1,9,104.4324,0,2,0
3,3279,1,57,113.0781,0,6,0
3,3281,2,44,107.9381,1,6,0
3,3282,3,13,113.7791,1,7,1
3,3286,3,11,111.3755,0,4,1
3,3291,1,38,110.8186,0,9,0
3,3292,2,26,124.21,1,12,0
3,3293,1,38,130.7629,0,16,0
3,3293,2,35,110.1512,1,11,0
3,3293,3,7,126.2556,0,1,1
3,3293,3,11,124.9057,0,5,1
3,3295,1,47,89.24751,0,4,0
3,3295,3,24,118.9401,0,16,1
3,3295,3,4,98.05834,0,0,0
3,3295,3,18,105.1729,1,9,1
3,3296,2,35,90.7683,1,9,0
3,3297,1,38,75.91613,0,1,0
3,3298,2,41,120.365,1,0,0
3,3299,3,7,105.7564,0,2,1
3,3300,3,3,111.8616,1,0,0
3,3301,2,47,89.24751,1,0,0
3,3301,3,10,81.12314,1,1,1
3,3301,3,14,118.3061,1,7,1
3,3304,3,8,98.81538,1,1,1
3,3305,3,5,64.52864,1,0,0
3,3307,3,10,115.2864,1,3,1
3,3309,3,25,97.18875,0,0,0
3,3311,1,65,88.59834,0,0,0
3,3312,2,63,79.954,1,6,0
3,3313,2,43,108.4884,1,9,0
3,3316,2,38,120.7907,1,9,0
3,3317,3,18,105.1729,0,16,2
3,3317,3,15,118.1579,1,9,1
3,3318,1,39,99.02522,0,9,0
3,3318,2,32,105.4174,1,9,0
3,3318,3,6,95.81977,1,0,0
3,3318,3,9,95.83845,0,2,1
3,3318,3,2,99.02522,0,0,0
3,3323,3,11,102.3553,1,4,1
3,3324,3,11,93.33517,0,4,1
3,3326,1,45,92.52753,0,6,0
3,3327,1,58,94.05573,0,0,0
3,3329,1,36,128.9805,0,10,0
3,3330,3,5,88.64217,0,0,0
3,3333,3,13,113.7791,0,6,1
3,3334,1,43,93.36308,0,3,0
3,3335,1,65,88.59834,0,0,0
3,3337,2,35,85.92258,1,6,0
3,3340,3,19,114.3362,1,16,0
3,3343,3,9,100.1354,1,3,1
3,3348,1,64,106.9761,0,0,0
3,3354,2,41,105.0081,1,9,0
3,3356,1,70,93.23859,0,0,0
3,3356,2,68,93.23859,1,0,0
3,3356,3,38,90.87434,1,3,0
3,3356,3,29,92.94862,1,6,0
3,3356,3,22,95.89283,1,6,0
3,3357,2,43,73.19596,1,2,0
3,3360,2,42,86.69679,1,3,0
3,3361,3,5,88.64217,0,0,0
3,3362,1,55,97.27133,0,7,0
3,3362,2,78,105.1824,1,3,0
3,3363,2,47,99.21066,1,12,0
3,3365,1,25,88.09969,0,12,0
3,3365,2,31,98.45754,1,9,0
3,3367,3,4,105.4518,1,0,0
3,3368,3,2,92.4451,1,0,0
3,3370,1,21,118.1022,0,9,0
3,3371,1,29,87.6849,0,0,0
3,3372,2,25,108.9966,1,9,0
3,3373,3,8,124.8561,1,1,1
3,3374,2,23,77.26641,1,4,0
3,3375,1,46,99.42215,0,6,0
3,3377,1,42,98.75723,0,4,0
3,3377,2,42,91.8308,1,6,0
3,3377,3,8,85.79499,1,2,1
3,3377,3,18,94.2835,1,9,0
3,3377,3,12,114.2622,1,6,1
3,3377,3,14,107.6147,1,8,1
3,3379,1,50,99.77953,0,9,0
3,3383,3,20,116.1953,0,16,1
3,3384,1,66,123.3944,0,4,0
3,3384,2,66,123.3944,1,2,0
3,3384,3,40,129.5237,0,6,0
